from.id    from.cord  to.id      to.cord
     1        50000     11       550000
    12       600000     17       850000
    18       900000     22      1100000
    23      1150000     58      2900000
    59      2950000     63      3150000
    64      3200000    103      5150000
   104      5200000    143      7150000
   144      7200000    183      9150000
   184      9200000    223     11150000
   224     11200000    263     13150000
   264     13200000    303     15150000
   304     15200000    308     15400000
   316     15800000    319     15950000
   320     16000000    331     16550000
   332     16600000    339     16950000
   340     17000000    352     17600000
   353     17650000    355     17750000
   356     17800000    365     18250000
   383     19150000    386     19300000
   387     19350000    403     20150000
   412     20600000    415     20750000
   416     20800000    423     21150000
   542     27100000    545     27250000
   546     27300000    585     29250000
   586     29300000    609     30450000
   610     30500000    615     30750000
   616     30800000    638     31900000
   639     31950000    643     32150000
   644     32200000    683     34150000
   684     34200000    722     36100000
   723     36150000    730     36500000
   731     36550000    754     37700000
   764     38200000    771     38550000
   772     38600000    811     40550000
   812     40600000    851     42550000
   852     42600000    861     43050000
   862     43100000    867     43350000
   868     43400000    906     45300000
   907     45350000    913     45650000
   914     45700000    921     46050000
   932     46600000    935     46750000
   936     46800000    937     46850000
   938     46900000    942     47100000
   943     47150000    946     47300000
   947     47350000    953     47650000
   954     47700000    993     49650000
   994     49700000   1033     51650000
  1034     51700000   1073     53650000
  1074     53700000   1113     55650000
  1114     55700000   1153     57650000
  1154     57700000   1193     59650000
  1194     59700000   1196     59800000
  1197     59850000   1202     60100000
  1203     60150000   1242     62100000
  1243     62150000   1247     62350000
  1248     62400000   1287     64350000
  1288     64400000   1293     64650000
  1294     64700000   1300     65000000
  1301     65050000   1340     67000000
  1341     67050000   1380     69000000
  1381     69050000   1420     71000000
  1421     71050000   1460     73000000
  1461     73050000   1500     75000000
  1501     75050000   1540     77000000
  1541     77050000   1580     79000000
  1581     79050000   1618     80900000
  1619     80950000   1631     81550000
  1633     81650000   1648     82400000
  1649     82450000   1655     82750000
