from.id    from.cord  to.id      to.cord
   669     16725000    682     17050000
   683     17075000    723     18075000
   757     18925000    763     19075000
   764     19100000    786     19650000
   787     19675000    791     19775000
   792     19800000    796     19900000
   797     19925000    801     20025000
   813     20325000    816     20400000
   817     20425000    824     20600000
   825     20625000    829     20725000
   830     20750000    841     21025000
   860     21500000    863     21575000
   864     21600000    887     22175000
   888     22200000    894     22350000
   895     22375000    902     22550000
   903     22575000    907     22675000
   908     22700000    929     23225000
   930     23250000    939     23475000
   940     23500000    955     23875000
   956     23900000    961     24025000
   968     24200000    972     24300000
   973     24325000    981     24525000
   982     24550000    988     24700000
   989     24725000   1008     25200000
  1019     25475000   1022     25550000
  1023     25575000   1102     27550000
  1103     27575000   1182     29550000
  1183     29575000   1262     31550000
  1263     31575000   1342     33550000
  1343     33575000   1422     35550000
  1423     35575000   1502     37550000
  1503     37575000   1531     38275000
  1532     38300000   1537     38425000
  1538     38450000   1555     38875000
  1556     38900000   1561     39025000
  1562     39050000   1641     41025000
  1642     41050000   1673     41825000
  1674     41850000   1678     41950000
  1679     41975000   1758     43950000
  1759     43975000   1838     45950000
  1841     46025000   1920     48000000
  1921     48025000   2000     50000000
  2001     50025000   2008     50200000
  2009     50225000   2014     50350000
  2016     50400000   2020     50500000
  2021     50525000   2027     50675000
