from.id    from.cord  to.id      to.cord
   332     16600000    344     17200000
   345     17250000    358     17900000
   375     18750000    382     19100000
   383     19150000    396     19800000
   427     21350000    434     21700000
   435     21750000    440     22000000
   441     22050000    456     22800000
   457     22850000    461     23050000
   462     23100000    470     23500000
   471     23550000    474     23700000
   475     23750000    496     24800000
   497     24850000    500     25000000
   501     25050000    513     25650000
   514     25700000    553     27650000
   554     27700000    593     29650000
   594     29700000    633     31650000
   634     31700000    673     33650000
   674     33700000    713     35650000
   714     35700000    753     37650000
   754     37700000    762     38100000
   763     38150000    771     38550000
   772     38600000    774     38700000
   775     38750000    783     39150000
   784     39200000    823     41150000
   824     41200000    863     43150000
   864     43200000    903     45150000
   904     45200000    916     45800000
   917     45850000    922     46100000
   923     46150000    962     48100000
   963     48150000    967     48350000
   968     48400000    976     48800000
   977     48850000   1001     50050000
  1002     50100000   1008     50400000
  1009     50450000   1010     50500000
